price,type,bedrooms,bathrooms,payment_method,down_payment,size_sqm,down_payment_ratio,year,month,area,city,governorate
9700000.0,villa,3.0,4.0,cash,970000.0,220.0,0.1,2025,August,Patio Al Zahraa,Sheikh Zayed Compounds,Sheikh Zayed City
5000000.0,apartment,3.0,3.0,cash,500000.0,196.0,0.1,2025,September,Vye Sodic,New Zayed City,Sheikh Zayed City
1450000.0,chalet,2.0,2.0,cash,145000.0,68.0,0.1,2025,July,Golf Bay Porto,Porto Sokhna,Al Ain Al Sokhna
5700000.0,apartment,3.0,2.0,cash,570000.0,190.0,0.1,2025,August,One Kattameya,El Katameya Compounds,El Katameya
12000000.0,villa,3.0,3.0,cash,1200000.0,234.0,0.1,2025,July,Sodic East,6Th District,New Heliopolis
4000282.0,chalet,3.0,1.0,cash,400028.2,84.0,0.1,2025,August,Cali Coast,Ras Al Hekma,North Coast
17500000.0,chalet,3.0,2.0,cash,1750000.0,150.0,0.1,2025,September,La Vista Ras El Hikma,Ras Al Hekma,North Coast
3600000.0,apartment,3.0,2.0,cash,360000.0,140.0,0.1,2025,June,Al Sayeda Sakina Bint Al Hussein St.,Kafr Abdo,Roushdy
1450000.0,villa,3.0,3.0,cash,63108.200000000004,431.0,0.1,2025,August,Cleopatra Square,26Th Of July Corridor,6 October City
16000000.0,apartment,4.0,3.0,cash,1600000.0,400.0,0.1,2025,August,Al Geish Road,Laurent,Hay Sharq
12500000.0,villa,3.0,3.0,cash,1250000.0,155.0,0.1,2025,August,Mountain View,Ras Al Hekma,North Coast
9300000.0,apartment,3.0,4.0,cash,930000.0,280.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
16000000.0,villa,3.0,4.0,cash,1600000.0,297.0,0.1,2025,August,Grand Heights,Northern Expansions,6 October City
13000000.0,chalet,3.0,4.0,cash,1300000.0,360.0,0.1,2025,August,Hacienda Bay,Sidi Abdel Rahman,North Coast
10200000.0,villa,3.0,3.0,cash,1020000.0,165.0,0.1,2025,September,Salt,Ras Al Hekma,North Coast
15375000.0,apartment,3.0,3.0,cash,1537500.0,234.0,0.1,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
3600000.0,apartment,3.0,3.0,cash,360000.0,160.0,0.1,2025,July,Neopolis Wadi Degla,Mostakbal City Compounds,Mostakbal City - Future City
14000000.0,villa,3.0,6.0,cash,1400000.0,225.0,0.1,2025,August,The Crown,Cairo Alexandria Desert Road,6 October City
7990000.0,apartment,2.0,2.0,cash,799000.0,110.0,0.1,2025,August,Amwaj,Sidi Abdel Rahman,North Coast
10500000.0,villa,4.0,4.0,cash,1050000.0,212.0,0.1,2025,September,Al Patio Prime,El Patio,El Shorouk Compounds
4950000.0,apartment,3.0,3.0,cash,495000.0,160.0,0.1,2025,August,Saint Fatima Square,El Nozha,Cairo
5200000.0,apartment,2.0,3.0,cash,520000.0,144.0,0.1,2025,September,City Gate,5Th Settlement Compounds,The 5Th Settlement
6500000.0,apartment,2.0,1.0,cash,650000.0,140.0,0.1,2025,August,Hafez Ramadan St.,6Th Zone,Nasr City
18000000.0,villa,3.0,3.0,cash,1800000.0,200.0,0.1,2025,September,Caesar,Qesm Marsa Matrouh,North Coast
13950000.0,apartment,3.0,4.0,cash,1395000.0,235.0,0.1,2025,August,Palm Parks Palm Hills,South Dahshur Link,6 October City
14000000.0,apartment,6.0,3.0,cash,1400000.0,365.0,0.1,2025,August,Mohamed Bahaa Al Din Al Ghouri St.,Smouha,Hay Sharq
32800000.0,villa,5.0,7.0,cash,3280000.0,625.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
14000000.0,villa,3.0,4.0,cash,1400000.0,210.0,0.1,2025,August,Al Patio,Ring Road,6 October City
8000000.0,chalet,3.0,2.0,cash,800000.0,100.0,0.1,2025,September,Azha,Al Ain Al Sokhna,Suez
13000000.0,apartment,4.0,3.0,cash,1300000.0,160.0,0.1,2025,August,Amwaj,Sidi Abdel Rahman,North Coast
7500000.0,apartment,3.0,3.0,cash,750000.0,250.0,0.1,2025,August,Touristic Zone 6,Touristic Zone,Al Motamayez District
6500000.0,chalet,3.0,3.0,cash,650000.0,144.0,0.1,2025,August,Silver Sands,Qesm Marsa Matrouh,North Coast
4400000.0,apartment,2.0,3.0,cash,440000.0,115.0,0.1,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
66000000.0,villa,6.0,6.0,cash,6600000.0,380.0,0.1,2025,August,Cairo Festival City,North Investors Area,New Cairo City
35000000.0,villa,4.0,6.0,cash,3500000.0,500.0,0.1,2025,May,Al Amn Al Aam Compound,The 1St Settlement,New Cairo City
4800000.0,apartment,2.0,2.0,cash,480000.0,125.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
13000000.0,apartment,3.0,2.0,cash,1300000.0,175.0,0.1,2025,August,Sri Lanka St.,Zamalek,Cairo
5500000.0,villa,3.0,4.0,cash,550000.0,300.0,0.1,2025,August,Kayan,Sheikh Zayed Compounds,Sheikh Zayed City
6600000.0,apartment,3.0,3.0,cash,660000.0,165.0,0.1,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
31540000.0,villa,3.0,4.0,cash,3154000.0,182.0,0.1,2024,July,Seashore,Ras Al Hekma,North Coast
6300000.0,apartment,3.0,2.0,cash,630000.0,180.0,0.1,2025,June,Damietta St.,Bolkly,Hay Sharq
1450000.0,apartment,2.0,2.0,cash,120000.0,119.0,0.1,2025,July,Zomra East,The 5Th Settlement,New Cairo City
23500000.0,villa,4.0,4.0,cash,2350000.0,285.0,0.1,2025,September,Mountain View 1.1,5Th Settlement Compounds,The 5Th Settlement
10500000.0,apartment,3.0,5.0,cash,1050000.0,155.0,0.1,2025,August,Hacienda Bay,Sidi Abdel Rahman,North Coast
12250000.0,land,3.0,3.0,cash,1225000.0,723.5400000000009,0.1,2025,April,Bait Alwatan,The 5Th Settlement,New Cairo City
49000000.0,villa,3.0,5.0,cash,4900000.0,585.0,0.1,2025,September,Palm Hills Kattameya,El Katameya Compounds,El Katameya
8500000.0,apartment,2.0,2.0,cash,850000.0,146.0,0.1,2025,August,Palm Hills Village Gate,South Investors Area,New Cairo City
8200000.0,apartment,2.0,3.0,cash,820000.0,145.0,0.1,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
13458000.0,apartment,3.0,3.0,cash,1345800.0,181.0,0.1,2025,September,Solana East,5Th Settlement Compounds,The 5Th Settlement
8000000.0,apartment,3.0,3.0,cash,800000.0,168.0,0.1,2025,August,El Patio Oro,5Th Settlement Compounds,The 5Th Settlement
10000000.0,villa,3.0,3.0,cash,1000000.0,175.0,0.1,2025,September,O West,6 October Compounds,6 October City
26000000.0,villa,3.0,5.0,cash,2600000.0,263.0,0.1,2025,May,Villette,5Th Settlement Compounds,The 5Th Settlement
65000000.0,villa,3.0,7.0,cash,6500000.0,723.5400000000009,0.1,2025,August,Villar,North Investors Area,New Cairo City
11000000.0,villa,3.0,6.0,cash,1100000.0,317.0,0.1,2025,September,Mountain View October Park,6Th District,6 October City
9500000.0,apartment,3.0,2.0,cash,950000.0,168.0,0.1,2025,August,Mountain View Chill Out Park,Northern Expansions,6 October City
3600000.0,apartment,3.0,3.0,cash,360000.0,170.0,0.1,2025,September,Wesal City,El Shorouk Compounds,Shorouk City
31500000.0,villa,3.0,4.0,cash,3150000.0,350.0,0.1,2025,September,Moon Residences,Fifth Square,The 5Th Settlement
39300000.0,villa,3.0,3.0,cash,3930000.0,250.0,0.1,2025,August,West Gulf,Al Gouna,Hurghada
5000000.0,apartment,3.0,3.0,cash,500000.0,197.0,0.1,2025,August,Villette,5Th Settlement Compounds,The 5Th Settlement
30000000.0,villa,3.0,4.0,cash,3000000.0,423.0,0.1,2025,August,Playa Resort,Sidi Abdel Rahman,North Coast
1450000.0,chalet,2.0,1.0,cash,140000.0,60.0,0.1,2025,August,Golf Porto Marina,Al Alamein,North Coast
2500000.0,apartment,3.0,2.0,cash,250000.0,126.0,0.1,2025,August,Madinaty,Cairo,Unknown
8200000.0,apartment,2.0,2.0,cash,820000.0,166.0,0.1,2025,August,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
31800000.0,villa,3.0,4.0,cash,3180000.0,255.0,0.1,2025,August,Soul North Coast,Qesm Ad Dabaah,North Coast
5100000.0,apartment,3.0,1.0,cash,510000.0,165.0,0.1,2025,September,San Stefano Grand Plaza,San Stefano,Hay Sharq
5500000.0,apartment,2.0,1.0,cash,550000.0,107.0,0.1,2025,August,Madinaty,Cairo,Unknown
11600000.0,apartment,2.0,2.0,cash,1160000.0,105.0,0.1,2025,August,Reef Town,Soma Bay,Safaga
6838500.0,apartment,3.0,2.0,cash,683850.0,141.0,0.1,2025,August,Smouha,Hay Sharq,Alexandria
1450000.0,apartment,3.0,2.0,cash,105000.0,145.0,0.1,2025,August,El Motamayez District,Badr City,Cairo
8500000.0,apartment,3.0,3.0,cash,850000.0,200.0,0.1,2025,August,Zayed Dunes,6Th District,Sheikh Zayed City
10500000.0,apartment,4.0,3.0,cash,1050000.0,300.0,0.1,2025,September,Mostafa Helmy St.,Almazah,Heliopolis - Masr El Gedida
32287500.0,villa,3.0,4.0,cash,3228750.0,280.0,0.1,2025,August,Mivida,5Th Settlement Compounds,The 5Th Settlement
19900000.0,apartment,3.0,3.0,cash,1990000.0,287.0,0.1,2025,July,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
5650000.0,apartment,3.0,3.0,cash,565000.0,149.0,0.1,2025,August,Il Bosco,New Capital Compounds,New Capital City
15500000.0,apartment,3.0,3.0,cash,1550000.0,212.0,0.1,2025,August,The Courtyards,Sheikh Zayed Compounds,Sheikh Zayed City
35000000.0,apartment,3.0,5.0,cash,3500000.0,301.0,0.1,2025,September,Caesar,Qesm Marsa Matrouh,North Coast
25000000.0,villa,3.0,5.0,cash,2500000.0,600.0,0.1,2025,August,New Maryland,5Th Settlement Compounds,The 5Th Settlement
7150000.0,apartment,2.0,2.0,cash,715000.0,100.0,0.1,2025,July,D-Bay,Qesm Ad Dabaah,North Coast
15000000.0,chalet,2.0,3.0,cash,1500000.0,133.0,0.1,2025,September,Plage,Sidi Abdel Rahman,North Coast
5250000.0,apartment,3.0,3.0,cash,525000.0,170.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
7500000.0,apartment,3.0,3.0,cash,750000.0,175.0,0.1,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
15350000.0,chalet,3.0,4.0,cash,1535000.0,386.0,0.1,2025,August,Hacienda Bay,Sidi Abdel Rahman,North Coast
24000000.0,villa,3.0,4.0,cash,2400000.0,359.0,0.1,2025,September,Palm Hills Palm Valley,26Th Of July Corridor,6 October City
6000000.0,apartment,3.0,2.0,cash,600000.0,155.0,0.1,2025,July,Al Khamayel City,Sheikh Zayed Compounds,Sheikh Zayed City
3275418.0,chalet,2.0,2.0,cash,327541.80000000005,95.0,0.1,2025,September,D-Bay,Qesm Ad Dabaah,North Coast
1845085.0,apartment,3.0,2.0,cash,184508.5,122.0,0.1,2025,August,Al Maqsad,New Capital Compounds,New Capital City
45000000.0,villa,3.0,6.0,cash,4500000.0,580.0,0.1,2025,August,Area D,Ganoob El Acadimia,New Cairo City
25000000.0,villa,4.0,4.0,cash,2500000.0,280.0,0.1,2025,August,Katameya Residence,The 1St Settlement,New Cairo City
16346661.0,apartment,3.0,3.0,cash,1634666.1,203.0,0.1,2025,September,Villette,5Th Settlement Compounds,The 5Th Settlement
27000000.0,apartment,3.0,3.0,cash,2700000.0,212.0,0.1,2025,September,Lake View,5Th Settlement Compounds,The 5Th Settlement
25000000.0,chalet,4.0,5.0,cash,2500000.0,258.0,0.1,2025,September,Seashell,Sidi Abdel Rahman,North Coast
10000000.0,chalet,3.0,2.0,cash,1000000.0,105.0,0.1,2025,September,Mesca,Soma Bay,Safaga
5200000.0,apartment,3.0,3.0,cash,520000.0,210.0,0.1,2025,August,Mountain View Icity October,6 October Compounds,6 October City
15583075.0,villa,3.0,3.0,cash,1558307.5,180.0,0.1,2025,June,Lvls By Mountain View,Qesm Ad Dabaah,North Coast
15750000.0,villa,3.0,3.0,cash,1575000.0,210.0,0.1,2025,September,Mountain View 1.1,5Th Settlement Compounds,The 5Th Settlement
8200000.0,apartment,2.0,3.0,cash,820000.0,144.0,0.1,2025,September,Lake View Residence,5Th Settlement Compounds,The 5Th Settlement
12300000.0,apartment,4.0,3.0,cash,1230000.0,216.0,0.1,2025,September,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
5990000.0,villa,3.0,4.0,cash,599000.0,396.0,0.1,2025,May,Etapa,Sheikh Zayed Compounds,Sheikh Zayed City
22050000.0,villa,3.0,4.0,cash,2205000.0,275.0,0.1,2025,August,Marsa Baghush,Qesm Marsa Matrouh,North Coast
16500000.0,apartment,3.0,3.0,cash,1650000.0,196.0,0.1,2025,August,New Giza,Cairo Alexandria Desert Road,6 October City
2900000.0,apartment,2.0,2.0,cash,290000.0,125.0,0.1,2025,August,Bluetree Compound,5Th Settlement Compounds,The 5Th Settlement
18500000.0,apartment,3.0,3.0,cash,1850000.0,220.0,0.1,2025,August,Moon Residences,Fifth Square,The 5Th Settlement
12500000.0,chalet,3.0,2.0,cash,1250000.0,125.0,0.1,2025,August,Mountain View,Ras Al Hekma,North Coast
17000000.0,villa,3.0,4.0,cash,1700000.0,197.0,0.1,2025,July,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
23000000.0,apartment,3.0,4.0,cash,2300000.0,191.0,0.1,2025,September,Mivida,5Th Settlement Compounds,The 5Th Settlement
7000000.0,apartment,3.0,3.0,cash,700000.0,190.0,0.1,2025,June,Nile Corniche St.,Al Agouza,Giza
5832908.0,apartment,3.0,2.0,cash,583290.8,172.0,0.1,2025,September,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
8500000.0,apartment,3.0,3.0,cash,850000.0,250.0,0.1,2025,August,Forty West,Sheikh Zayed Compounds,Sheikh Zayed City
14000000.0,chalet,3.0,2.0,cash,1400000.0,125.0,0.1,2025,August,Fouka Bay,Qesm Marsa Matrouh,North Coast
2400000.0,land,3.0,3.0,cash,240000.0,723.5400000000009,0.1,2025,August,Beit Alwatan,6 October Compounds,6 October City
7000000.0,apartment,3.0,3.0,cash,700000.0,119.0,0.1,2025,August,Al Rehab,New Cairo City,Cairo
35000000.0,villa,3.0,3.0,cash,3500000.0,605.0,0.1,2025,August,Remal,Ras Al Hekma,North Coast
6829450.0,apartment,2.0,2.0,cash,682945.0,109.0,0.1,2025,August,O West,6 October Compounds,6 October City
6000000.0,apartment,3.0,2.0,cash,600000.0,140.0,0.1,2025,August,Shooting Club Street,Dokki,Giza
4700000.0,apartment,2.0,2.0,cash,470000.0,96.0,0.1,2025,August,Madinaty,Cairo,Unknown
11000000.0,chalet,3.0,2.0,cash,1100000.0,123.0,0.1,2025,August,Mountain View,Ras Al Hekma,North Coast
53000000.0,villa,3.0,5.0,cash,5300000.0,460.0,0.1,2025,August,Villette,5Th Settlement Compounds,The 5Th Settlement
22000000.0,apartment,3.0,3.0,cash,2200000.0,218.0,0.1,2025,September,The Fourteen Golf Residences,Uptown Cairo,Mokattam
39000000.0,villa,4.0,4.0,cash,3900000.0,355.0,0.1,2025,September,Mivida,5Th Settlement Compounds,The 5Th Settlement
7175000.0,chalet,2.0,1.0,cash,717500.0,82.0,0.1,2025,June,Azha,Al Ain Al Sokhna,Suez
2800000.0,apartment,2.0,1.0,cash,280000.0,70.0,0.1,2025,May,Makadi Orascom Resort,Makadi,Hurghada
32800000.0,chalet,3.0,3.0,cash,3280000.0,200.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
6750000.0,apartment,3.0,2.0,cash,675000.0,160.0,0.1,2025,July,The Address East,90 Street,The 5Th Settlement
7850000.0,apartment,3.0,2.0,cash,785000.0,155.0,0.1,2025,August,Village Gardens Katameya,5Th Settlement Compounds,The 5Th Settlement
8480000.0,villa,3.0,5.0,cash,848000.0,602.0,0.1,2025,August,Novella,Waslet Dahshur Road,Sheikh Zayed City
9000000.0,apartment,3.0,3.0,cash,900000.0,198.0,0.1,2025,September,Zayed Dunes,6Th District,Sheikh Zayed City
25500000.0,apartment,3.0,2.0,cash,2550000.0,206.0,0.1,2025,September,Golf Town-Marina Edition,Soma Bay,Safaga
28000000.0,villa,3.0,4.0,cash,2800000.0,220.0,0.1,2025,June,La Vista Ras El Hikma,Ras Al Hekma,North Coast
10200000.0,villa,3.0,5.0,cash,1020000.0,723.5400000000009,0.1,2025,September,Katameya Heights,El Katameya Compounds,El Katameya
10500000.0,villa,3.0,3.0,cash,1050000.0,205.0,0.1,2025,July,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
19500000.0,villa,3.0,4.0,cash,1950000.0,315.0,0.1,2025,August,El Patio Oro,5Th Settlement Compounds,The 5Th Settlement
11700000.0,apartment,3.0,3.0,cash,1170000.0,248.0,0.1,2025,August,Mountain View Executive Residence Katameya,El Katameya Compounds,El Katameya
8700000.0,apartment,3.0,3.0,cash,870000.0,220.0,0.1,2025,August,Ard El Golf,Heliopolis - Masr El Gedida,Cairo
12340000.0,apartment,1.0,1.0,cash,1234000.0,120.0,0.1,2025,August,Arkan Palm 205,Sheikh Zayed Compounds,Sheikh Zayed City
17000000.0,apartment,3.0,3.0,cash,1700000.0,160.0,0.1,2025,August,Allegria,Sheikh Zayed Compounds,Sheikh Zayed City
7200000.0,apartment,3.0,1.0,cash,720000.0,88.0,0.1,2025,August,Palm Hills Village Gate,South Investors Area,New Cairo City
13000000.0,chalet,2.0,2.0,cash,1300000.0,102.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
6500000.0,apartment,4.0,4.0,cash,650000.0,205.0,0.1,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
4000000.0,apartment,3.0,2.0,cash,400000.0,152.0,0.1,2025,September,Sun Capital,Fayoum Desert Road,6 October City
5690000.0,apartment,2.0,2.0,cash,569000.0,111.0,0.1,2025,July,Taj City,5Th Settlement Compounds,The 5Th Settlement
52500000.0,villa,3.0,3.0,cash,5250000.0,268.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
11800000.0,apartment,2.0,2.0,cash,1180000.0,185.0,0.1,2025,July,Al Geish Road,Camp Chezar,Hay Wasat
22000000.0,apartment,3.0,3.0,cash,2200000.0,218.0,0.1,2025,August,The Fourteen Golf Residences,Uptown Cairo,Mokattam
13500000.0,apartment,3.0,2.0,cash,1350000.0,165.0,0.1,2025,August,The Courtyards,Sheikh Zayed Compounds,Sheikh Zayed City
1450000.0,apartment,2.0,2.0,cash,135000.0,85.0,0.1,2025,August,Gate 4 - Mena,Hadayek El Ahram,Giza
16500000.0,villa,3.0,2.0,cash,1650000.0,150.0,0.1,2025,September,Wadi Jebal,Soma Bay,Safaga
8500000.0,villa,3.0,3.0,cash,850000.0,210.0,0.1,2025,September,Mountain View 1.1,5Th Settlement Compounds,The 5Th Settlement
5500000.0,apartment,3.0,3.0,cash,550000.0,155.0,0.1,2025,May,Mountain View Icity October,6 October Compounds,6 October City
27000000.0,apartment,3.0,4.0,cash,2700000.0,346.0,0.1,2025,September,Lake View Residence,5Th Settlement Compounds,The 5Th Settlement
74240625.00000013,villa,3.0,6.0,cash,9000000.0,328.0,0.1,2025,July,Almaza Bay,Qesm Marsa Matrouh,North Coast
7500000.0,apartment,3.0,3.0,cash,750000.0,179.0,0.1,2025,August,O West,6 October Compounds,6 October City
19000000.0,chalet,3.0,3.0,cash,1900000.0,225.0,0.1,2025,August,Swan Lake North Coast,Qesm Ad Dabaah,North Coast
4600000.0,apartment,3.0,3.0,cash,460000.0,115.0,0.1,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
10200000.0,chalet,3.0,3.0,cash,1020000.0,150.0,0.1,2025,July,La Vista Cascada,Al Alamein,North Coast
11000000.0,chalet,1.0,1.0,cash,1100000.0,80.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
2000000.0,chalet,3.0,2.0,cash,200000.0,138.0,0.1,2025,May,Tmg North Coast,Qesm Ad Dabaah,North Coast
17000000.0,chalet,2.0,2.0,cash,1700000.0,117.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
10440000.0,apartment,3.0,3.0,cash,1044000.0,145.0,0.1,2025,August,Mesca,Soma Bay,Safaga
6000000.0,apartment,3.0,4.0,cash,600000.0,204.0,0.1,2025,August,Capital Gardens Palm Hills,Mostakbal City Compounds,Mostakbal City - Future City
74240625.00000013,apartment,3.0,3.0,cash,9000000.0,160.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
3000000.0,apartment,3.0,3.0,cash,300000.0,130.0,0.1,2025,September,Nyoum October,Northern Expansions,6 October City
6235000.0,apartment,3.0,3.0,cash,623500.0,140.0,0.1,2025,August,Mountain View 1.1,5Th Settlement Compounds,The 5Th Settlement
10200000.0,apartment,3.0,4.0,cash,1020000.0,350.0,0.1,2025,August,Nile Corniche St.,Al Agouza,Giza
20000000.0,apartment,3.0,4.0,cash,2000000.0,500.0,0.1,2025,August,Beverly Hills,Sheikh Zayed Compounds,Sheikh Zayed City
4000000.0,apartment,2.0,2.0,cash,400000.0,145.0,0.1,2025,August,Al Shaheed Galal El Desouky St.,Waboor Elmayah,Hay Wasat
21500000.0,villa,3.0,4.0,cash,2150000.0,410.0,0.1,2025,May,Les Rois,5Th Settlement Compounds,The 5Th Settlement
3370000.0,apartment,3.0,2.0,cash,337000.0,140.0,0.1,2025,September,Bait Alwatan,The 5Th Settlement,New Cairo City
10115000.0,apartment,3.0,4.0,cash,1011500.0,212.0,0.1,2025,July,Sephora Heights,5Th Settlement Compounds,The 5Th Settlement
17300000.0,villa,3.0,3.0,cash,1730000.0,150.0,0.1,2025,September,Wadi Soma,Soma Bay,Safaga
15500000.0,villa,3.0,4.0,cash,1550000.0,246.0,0.1,2025,September,Joulz,Cairo Alexandria Desert Road,6 October City
8000000.0,apartment,3.0,4.0,cash,800000.0,191.0,0.1,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
5500000.0,apartment,2.0,1.0,cash,550000.0,125.0,0.1,2025,September,Al Nasr St.,Al Maamoura,Hay Than El Montazah
6500000.0,apartment,3.0,4.0,cash,650000.0,160.0,0.1,2025,August,Allegria,Sheikh Zayed Compounds,Sheikh Zayed City
74240625.00000013,villa,5.0,7.0,cash,7500000.0,540.0,0.1,2025,August,Mountain View 1,5Th Settlement Compounds,The 5Th Settlement
29000000.0,villa,4.0,4.0,cash,2900000.0,214.0,0.1,2025,May,The Estates,Sheikh Zayed Compounds,Sheikh Zayed City
6726000.0,apartment,3.0,3.0,cash,672600.0,236.0,0.1,2025,August,14Th Of May Bridge Road,Smouha,Hay Sharq
7500000.0,apartment,3.0,3.0,cash,750000.0,140.0,0.1,2025,September,Mountain View 1.1,5Th Settlement Compounds,The 5Th Settlement
6900000.0,apartment,3.0,3.0,cash,690000.0,255.0,0.1,2025,August,Al Narges 2,Al Narges,New Cairo City
25317500.0,chalet,3.0,4.0,cash,2531750.0,210.0,0.1,2025,May,Swan Lake North Coast,Qesm Ad Dabaah,North Coast
13000000.0,apartment,2.0,2.0,cash,1300000.0,160.0,0.1,2025,June,Villette,5Th Settlement Compounds,The 5Th Settlement
26000000.0,villa,4.0,6.0,cash,2600000.0,357.0,0.1,2025,September,Hacienda Bay,Sidi Abdel Rahman,North Coast
25500000.0,villa,3.0,3.0,cash,2550000.0,190.0,0.1,2025,August,Mivida,5Th Settlement Compounds,The 5Th Settlement
9000000.0,chalet,2.0,2.0,cash,900000.0,125.0,0.1,2025,September,June,Ras Al Hekma,North Coast
7500000.0,chalet,3.0,1.0,cash,750000.0,56.0,0.1,2025,July,Hacienda Bay,Sidi Abdel Rahman,North Coast
